												
To be completed by wet lab team member												Experiment Index (DO NOT CHANGE)
Sample Index (from MSTS)	sample ID (from MSTS)	Team member intials	Date experiment started	Date experiment completed	Experiment type	Protocol used	Reference to notebook and page number	Passed pre-sequencing QC? (see SOP; if not, please explain in notes)	Sequencing library generated? (enter in mSeqTS)	Library ID (if library generated)	Notes	
SAMP-1227	STZ 5xAD hippothalamus (15A)	XH	4/24/2019	4/25/2019	scATAC-seq	ATAC-seq for tissue	Nb1_pg_	Yes	Yes	XH_200		EXP-1920
SAMP-1116	Panc1_1	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_937	Biomek	EXP-1921
SAMP-1116	Panc1_2	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_938	Biomek	EXP-1922
SAMP-1116	Panc1_3	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_939	Biomek	EXP-1923
SAMP-1116	Panc1_4	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_940	Biomek	EXP-1924
SAMP-1116	Panc1_5	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_941	Biomek	EXP-1925
SAMP-1116	Panc1_6	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_942	Biomek	EXP-1926
SAMP-1116	Panc1_7	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_943	Biomek	EXP-1927
SAMP-1116	Panc1_8	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_944	Biomek	EXP-1928
SAMP-1116	Panc1_9	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_945	Biomek	EXP-1929
SAMP-1116	Panc1_10	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_946	Biomek	EXP-1930
SAMP-1116	Panc1_11	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_947	Biomek	EXP-1931
SAMP-1116	Panc1_12	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_948	Biomek	EXP-1932
SAMP-1116	Panc1_13	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_949	Biomek	EXP-1933
SAMP-1116	Panc1_14	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_950	Biomek	EXP-1934
SAMP-1116	Panc1_15	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_951	Biomek	EXP-1935
SAMP-1116	Panc1_16	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_952	Biomek	EXP-1936
SAMP-1116	Panc1_17	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_953	Biomek	EXP-1937
SAMP-1116	Panc1_18	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_954	Biomek	EXP-1938
SAMP-1116	Panc1_19	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_955	Biomek	EXP-1939
SAMP-1116	Panc1_20	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_956	Biomek	EXP-1940
SAMP-1116	Panc1_21	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_957	Biomek	EXP-1941
SAMP-1116	Panc1_22	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_958	Biomek	EXP-1942
SAMP-1116	Panc1_23	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_959	Biomek	EXP-1943
SAMP-1116	Panc1_24	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_960	Biomek	EXP-1944
SAMP-1116	Panc1_25	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_961	Biomek	EXP-1945
SAMP-1116	Panc1_26	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_962	Biomek	EXP-1946
SAMP-1116	Panc1_27	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_963	Biomek	EXP-1947
SAMP-1116	Panc1_28	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_964	Biomek	EXP-1948
SAMP-1116	Panc1_29	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_965	Biomek	EXP-1949
SAMP-1116	Panc1_30	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_966	Biomek	EXP-1950
SAMP-1116	Panc1_31	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_967	Biomek	EXP-1951
SAMP-1116	Panc1_32	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_968	Biomek	EXP-1952
SAMP-1116	Panc1_33	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_969	Biomek	EXP-1953
SAMP-1116	Panc1_34	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_970	Biomek	EXP-1954
SAMP-1116	Panc1_35	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_971	Biomek	EXP-1955
SAMP-1116	Panc1_36	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_972	Biomek	EXP-1956
SAMP-1116	Panc1_37	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_973	Biomek	EXP-1957
SAMP-1116	Panc1_38	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_974	Biomek	EXP-1958
SAMP-1116	Panc1_39	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_975	Biomek	EXP-1959
SAMP-1116	Panc1_40	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_976	Biomek	EXP-1960
SAMP-1116	Panc1_41	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_977	Biomek	EXP-1961
SAMP-1116	Panc1_42	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_978	Biomek	EXP-1962
SAMP-1116	Panc1_43	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_979	Biomek	EXP-1963
SAMP-1116	Panc1_44	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_980	Biomek	EXP-1964
SAMP-1116	Panc1_45	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_981	Biomek	EXP-1965
SAMP-1116	Panc1_46	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_982	Biomek	EXP-1966
SAMP-1116	Panc1_47	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_983	Biomek	EXP-1967
SAMP-1116	Panc1_48	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_984	Biomek	EXP-1968
SAMP-1116	Panc1_49	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_985	Biomek	EXP-1969
SAMP-1116	Panc1_50	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_986	Biomek	EXP-1970
SAMP-1116	Panc1_51	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_987	Biomek	EXP-1971
SAMP-1116	Panc1_52	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_988	Biomek	EXP-1972
SAMP-1116	Panc1_53	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_989	Biomek	EXP-1973
SAMP-1116	Panc1_54	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_990	Biomek	EXP-1974
SAMP-1116	Panc1_55	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_991	Biomek	EXP-1975
SAMP-1116	Panc1_56	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_992	Biomek	EXP-1976
SAMP-1116	Panc1_57	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_993	Biomek	EXP-1977
SAMP-1116	Panc1_58	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_994	Biomek	EXP-1978
SAMP-1116	Panc1_59	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_995	Biomek	EXP-1979
SAMP-1116	Panc1_60	JYH	4/25/2019	4/25/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_996	Biomek	EXP-1980
SAMP-159	GM19240_omni1	JYH	4/24/2019	4/24/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_997		EXP-1981
SAMP-159	GM19240_omni2	JYH	4/24/2019	4/24/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_998		EXP-1982
SAMP-1116	Panc1_omni1	JYH	4/24/2019	4/24/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_999		EXP-1983
SAMP-1116	Panc1_omni2	JYH	4/24/2019	4/24/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1000		EXP-1984
Other	Brain3_1_NPB1	JYH	4/24/2019	4/24/2019	ATAC-seq	ATAC-seq for tissue	Nb1_pg_	Yes	Yes	JYH_1001		EXP-1985
Other	Brain3_2_NPB2	JYH	4/24/2019	4/24/2019	ATAC-seq	ATAC-seq for tissue	Nb1_pg_	Yes	Yes	JYH_1002		EXP-1986
Other	Brain3_3_Omni1	JYH	4/24/2019	4/24/2019	ATAC-seq	ATAC-seq for tissue	Nb1_pg_	Yes	Yes	JYH_1003		EXP-1987
Other	Brain3_4_omni2	JYH	4/24/2019	4/24/2019	ATAC-seq	ATAC-seq for tissue	Nb1_pg_	Yes	Yes	JYH_1004		EXP-1988
SAMP-941	2016-933-BPD	MM	4/30/2019	5/2/2019	scATAC-seq	10X snATAC	Nb2_pg_06	Yes	Yes	MM_40	10X feasibility test	EXP-1989
SAMP-1200	SM-IOBHO	MM	4/30/2019	5/2/2019	scATAC-seq	10X snATAC	Nb2_pg_06	Yes	Yes	MM_41	10X feasibility test	EXP-1990
SAMP-1185	SM-A8WNH	MM	4/30/2019	5/2/2019	scATAC-seq	10X snATAC	Nb2_pg_06	Yes	Yes	MM_42	10X feasibility test	EXP-1991
SAMP-1228	SM-CSSDA	MM	4/30/2019	5/2/2019	scATAC-seq	10X snATAC	Nb2_pg_06	Yes	Yes	MM_43	10X feasibility test	EXP-1992
SAMP-1199	SM-IOBHN-Heart - Atrial Appendage	XH	4/30/2019	5/3/2019	scATAC-seq	sc_ATAC for tissue	Nb1_pg_	Yes	Yes	XH_201		EXP-1993
SAMP-1200	SM-IOBHO-Heart - Left Ventricle	XH	4/30/2019	5/3/2019	scATAC-seq	sc_ATAC for tissue	Nb1_pg_	Yes	Yes	XH_202		EXP-1994
SAMP-1201	SM-IOBHP-Muscle - Skeletal	XH	4/30/2019	5/3/2019	scATAC-seq	sc_ATAC for tissue	Nb1_pg_	Yes	Yes	XH_203		EXP-1995
SAMP-1197	SM-IOBHL	MM	4/26/2019	4/27/2019	scATAC-seq	sc_ATAC for tissue	Nb2_pg_03	Yes	Yes	MM_44	HEA Mammary, only enough nuclei to sort into 4 sort plates, sorted entirely into plates 1-4	EXP-1996
SAMP-1202	SM-IOBHQ	MM	4/26/2019	4/27/2019	scATAC-seq	sc_ATAC for tissue	Nb2_pg_03	Yes	Yes	MM_45	HEA TibNerv, only enough nuclei to sort into sort plates 1-5 and up to well H9 in sort 6	EXP-1997
SAMP-1210	SM-IOERG	MM	4/26/2019	4/27/2019	scATAC-seq	sc_ATAC for tissue	Nb2_pg_03	Yes	Yes	MM_46	HEA GEJunc	EXP-1998
SAMP-1209	SM-IOBHX	MM	5/1/2019	5/2/2019	scATAC-seq	sc_ATAC for tissue	Nb2_pg_07	Yes	Yes	MM_47	HEA Uterus	EXP-1997
SAMP-1190	SM-A9HOW	MM	5/1/2019	5/2/2019	scATAC-seq	sc_ATAC for tissue	Nb2_pg_07	Yes	Yes	MM_48	HEA Colon Trans, only 100K nulcei tagmented at ~1000 per well. Sorted into plates 1-7 fully and 62 wells up to H->B8, with B8 holding only 2 nuclei	EXP-2000
SAMP-1191	SM-AZPYO	MM	5/1/2019	5/2/2019	scATAC-seq	sc_ATAC for tissue	Nb2_pg_07	Yes	Yes	MM_49	HEA Colon Sig	EXP-2001
SAMP-1228	SM-CSSDA	JH	1/9/2019	1/9/2019	scATAC-seq	sc_ATAC for tissue	Nb1	Yes	Yes	JHSP_1		EXP-2002
SAMP-979	Con0066 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_400	JHMI K36me3	EXP-2003
SAMP-982	Con0070 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_401	JHMI K36me3	EXP-2004
SAMP-985	Con0084 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_402	JHMI K36me3	EXP-2005
SAMP-988	Kpat - hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_403	JHMI K36me3	EXP-2006
SAMP-977	Con0066 - Normoxia	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_404	JHMI K27me3	EXP-2007
SAMP-978	Con0066 - Hypoxia 1% Rep 1	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_405	JHMI K27me3	EXP-2008
SAMP-979	Con0066 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_406	JHMI K27me3	EXP-2009
SAMP-980	Con0070 - Normoxia	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_407	JHMI K27me3	EXP-2010
SAMP-981	Con0070 - Hypoxia 1% Rep 1	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_408	JHMI K27me3	EXP-2011
SAMP-982	Con0070 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_409	JHMI K27me3	EXP-2012
SAMP-983	Con0084 - Normoxia	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_410	JHMI K27me3	EXP-2013
SAMP-984	Con0084 - Hypoxia 1% Rep 1	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_411	JHMI K27me3	EXP-2014
SAMP-985	Con0084 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_412	JHMI K27me3	EXP-2015
SAMP-986	Kpat - Normoxia	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_413	JHMI K27me3	EXP-2016
SAMP-987	Kpat - hypoxia 1% Rep 1	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_414	JHMI K27me3	EXP-2017
SAMP-988	Kpat - hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_415	JHMI K27me3	EXP-2018
SAMP-977	Con0066 - Normoxia	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_416	JHMI K9me3	EXP-2019
SAMP-978	Con0066 - Hypoxia 1% Rep 1	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_417	JHMI K9me3	EXP-2020
SAMP-979	Con0066 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_418	JHMI K9me3	EXP-2021
SAMP-980	Con0070 - Normoxia	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_419	JHMI K9me3	EXP-2022
SAMP-981	Con0070 - Hypoxia 1% Rep 1	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_420	JHMI K9me3	EXP-2023
SAMP-982	Con0070 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_421	JHMI K9me3	EXP-2024
SAMP-983	Con0084 - Normoxia	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_422	JHMI K9me3	EXP-2025
SAMP-984	Con0084 - Hypoxia 1% Rep 1	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_423	JHMI K9me3	EXP-2026
SAMP-985	Con0084 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_424	JHMI K9me3	EXP-2027
SAMP-986	Kpat - Normoxia	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_425	JHMI K9me3	EXP-2028
SAMP-987	Kpat - hypoxia 1% Rep 1	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_426	JHMI K9me3	EXP-2029
SAMP-988	Kpat - hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_427	JHMI K9me3	EXP-2030
SAMP-979	Con0066 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_428	JHMI Input	EXP-2031
SAMP-982	Con0070 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_429	JHMI Input	EXP-2032
SAMP-985	Con0084 - Hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_430	JHMI Input	EXP-2033
SAMP-988	Kpat - hypoxia 1% Rep 2	AVD	2/14/2019	5/7/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_431	JHMI Input	EXP-2034
SAMP-1230	single-cell 3-month-old CTC WT83 untreated	JIB	5/8/2019	5/9/2019	scRNA-seq	10X single cell v3	NB1	Yes	Yes	JB_80	Joint 10X RNA-seq/ATAC-seq experiment	EXP-2035
SAMP-1231	single-cell 3-month-old CTC WT83 ethanol	JIB	5/8/2019	5/9/2019	scRNA-seq	10X single cell v3	NB1	Yes	Yes	JB_81	Joint 10X RNA-seq/ATAC-seq experiment	EXP-2036
SAMP-1230	single-cell 3-month-old CTC WT83 untreated	JIB	5/8/2019	5/9/2019	scATAC-seq	10X single cell ATAC	NB1	Yes	Yes	JB_82	Joint 10X RNA-seq/ATAC-seq experiment	EXP-2037
SAMP-1231	single-cell 3-month-old CTC WT83 ethanol	JIB	5/8/2019	5/9/2019	scATAC-seq	10X single cell ATAC	NB1	Yes	Yes	JB_83	Joint 10X RNA-seq/ATAC-seq experiment	EXP-2038
SAMP-1201	SM-IOBHP	MM	5/9/2019	5/10/2019	scATAC-seq	10X single cell ATAC	Nb2_pg_	Yes	Yes	MM_50	10x test on skeletal muscle	EXP-2039
SAMP-1034	11409232 - Pre-Mild-AD	AVD	5/13/2019	5/14/2019	ATAC-seq	ATAC-seq for tissue	Nb1_pg_	Yes	Yes	AVD_432	Lysis Buffer Condition Test - 1.0X NPB	EXP-2040
SAMP-1034	11409232 - Pre-Mild-AD	AVD	5/13/2019	5/14/2019	ATAC-seq	ATAC-seq for tissue	Nb1_pg_	Yes	Yes	AVD_433	Lysis Buffer Condition Test - 0.1X NPB	EXP-2041
SAMP-1034	11409232 - Pre-Mild-AD	AVD	5/13/2019	5/14/2019	ATAC-seq	ATAC-seq for tissue	Nb1_pg_	Yes	Yes	AVD_434	Lysis Buffer Condition Test - 1.0X OMNI	EXP-2042
SAMP-1034	11409232 - Pre-Mild-AD	AVD	5/13/2019	5/14/2019	ATAC-seq	ATAC-seq for tissue	Nb1_pg_	Yes	Yes	AVD_435	Lysis Buffer Condition Test - 0.1X OMNI	EXP-2043
SAMP-1232	Veh1_05082019	XH	5/8/2019	5/10/2019	scATAC-seq	10X single cell ATAC	Nb1_pg_	Yes	Yes	XH_204		EXP-2044
SAMP-1233	Veh2_05082019	XH	5/8/2019	5/10/2019	scATAC-seq	10X single cell ATAC	Nb1_pg_	Yes	Yes	XH_205		EXP-2045
SAMP-1234	OTX_05082019	XH	5/8/2019	5/10/2019	scATAC-seq	10X single cell ATAC	Nb1_pg_	Yes	Yes	XH_206		EXP-2046
SAMP-1235	PDL1_05082019	XH	5/8/2019	5/10/2019	scATAC-seq	10X single cell ATAC	Nb1_pg_	Yes	Yes	XH_207		EXP-2047
SAMP-1236	OP_05082019	XH	5/8/2019	5/10/2019	scATAC-seq	10X single cell ATAC	Nb1_pg_	Yes	Yes	XH_208		EXP-2048
SAMP-1237	C20 M2.5	XH	5/8/2019	5/10/2019	scATAC-seq	10X single cell ATAC	Nb1_pg_	Yes	Yes	XH_209		EXP-2049
SAMP-1238	CTCF-aid ESCs control replicate 1	JIB	4/23/2019	4/25/2019	scRNA-seq	10X single cell v3	NB1	Yes	Yes	JB_76		EXP-2050
SAMP-1239	CTCF-aid ESCs control replicate 2	JIB	4/23/2019	4/25/2019	scRNA-seq	10X single cell v3	NB1	Yes	Yes	JB_77		EXP-2051
SAMP-1240	CTCF-aid ESCs auxin 48hr treatment replicate 1	JIB	4/23/2019	4/25/2019	scRNA-seq	10X single cell v3	NB1	Yes	Yes	JB_78		EXP-2052
SAMP-1241	CTCF-aid ESCs auxin 48hr treatment replicate 2	JIB	4/23/2019	4/25/2019	scRNA-seq	10X single cell v3	NB1	Yes	Yes	JB_79		EXP-2053
SAMP-1150	C0021	MM	5/14/2019	5/15/2019	scATAC-seq	10X single cell ATAC	Nb2_pg14-15	Yes	Yes	MM_51	index: SI-NA-E7 unsorted islets C0021 biobank	EXP-2054
SAMP-1150	C0021	MM	5/14/2019	5/15/2019	scAtAC-seq	10X single cell ATAC	Nb2_pg14-15	Yes	Yes	MM_52	index: SI-NA-F7 sorted islets C0021 Biobank	EXP-2055
SAMP-159	GM19240	RM	05/08/2019	05/14/2019	CUT&RUN	Low input CUT&RUN	NB1_pg_	Yes	Yes	RMM_222	pA:Epigen; CS_H3K27me3_1; 1-day protocol_Fresh cells	EXP-2056
SAMP-159	GM19240	RM	05/08/2019	05/14/2019	CUT&RUN	Low input CUT&RUN	NB1_pg_	Yes	Yes	RMM_223	pA:Epigen; CS_H3K27me3_2; 1-day protocol_Fresh cells	EXP-2057
SAMP-159	GM19240	RM	05/08/2019	05/14/2019	CUT&RUN	Low input CUT&RUN	NB1_pg_	Yes	Yes	RMM_224	pA:Epigen; CS_H3K4me3_1; 1-day protocol_Fresh cells	EXP-2058
SAMP-159	GM19240	RM	05/08/2019	05/14/2019	CUT&RUN	Low input CUT&RUN	NB1_pg_	Yes	Yes	RMM_225	pA:Epigen; CS_H3K4me3_2; 1-day protocol_Fresh cells	EXP-2059
SAMP-159	GM19240	RM	05/09/2019	05/14/2019	CUT&RUN	Low input CUT&RUN	NB1_pg_	Yes	Yes	RMM_226	pA:Epigen; CS_H3K27me3_1; 1-day protocol_Frozen cells	EXP-2060
